video_id,time,author,text
kNOy3z2kl68,3 tygodnie temu,@Jasmin777-d6e,Święta prawda. Im ciągle mało....
JMcE6H-m-os,2 dni temu,@andrzejgrygoruk6418,"O CO CHODZI 
No bo co my z tego teraz mamy 
Że Grzegorza Brauna popieramy 
Zwycięzcą zawsze jest silniejszy 
Powinien wygrać ten mądrzejszy 
A może w nieuczciwą grę gramy"
kNOy3z2kl68,1 miesiąc temu,@miedzianakonewka8478,​@mikids13ty piszesz głupoty
qph77vdhIaI,1 miesiąc temu,@MaciejK333,"Może mu płacą od każdego słowa ""Tusk"""
K4g_S65Yg-0,1 dzień temu,@ewakovacevic8134,"Grzegorz Braun, głosujemy 18 maja.
Pamietajmy, zeby zabrać swoj dlugopis a najlepiej cienkopis"
kNOy3z2kl68,1 miesiąc temu,@bolesawlomber4842," @AV-JG1178-Zelf  nie słuchałeś uważnie debaty, pan BartoSZewicz podał kilka ustaw, które weszły w życie, a  których był współautorem i nie było mu do tego potrzebne zasiadanie w Sejmie Najjaśniejszej Rzeczypospolitej. Po prostu chodził, pukał do różnych decydenckich drzwi, przekonywał... aż przekonał, a pan Braun? może się pochwalić choćby jedną ustawą?"
ssbRjaEMaYs,4 dni temu,@jerzyszawarski3962,"Tylko Baraun,a nie klaun?"
D-LSi_fUaK0,2 tygodnie temu,@KFDK96,"Panie Mazurek, pomylil się Pan co do Brauma"
L8kqGzbmu6E,1 miesiąc temu,@viola995,Trzaskowski czestowal juz sałatką z szerszeniami ? Czy też głęboko schował i postawił obok flagi lgbt?
Q3mCysi5iWQ,1 miesiąc temu,@towarzyszq,"Każdy może wygrać, byle nie trzaskowski"
OJV7d4WEYq0,1 miesiąc temu,@jaroslawkuklo8981,@hannapyrzynska4369  Trzasek się wstydził tęczowej flagi bo była debata a nie jego campus i był skrępowany
iIDR7IJNv84,4 dni temu,@teresagaach8740,"Gdzie jest Sikorski, Tusk  i inni dlaczego oni nie załatwiają nic z Ameryką dla polski pan Karol jak zostanie prezyden"
uoNr-izIr0o,2 tygodnie temu (edytowany),@--PL,"Uważam, że musimy natychmiast wprowadzić zmiany do Polskiej Konstytucji aby osoby nie urodzone w Polsce tak jak np. Adrian Zandberg który pochodzi z Danii nigdy nie mogły kandydować na stanowisko Posła, Senatora i na Prezydenta RP! Co zrobimy jeśli w następnych wyborach pojawia się kandydaci urodzeni np. na ukrainie, w Niemczech, w Izraelu lub w Rosji?"
H73KlhOd4hI,2 tygodnie temu,@karo550fiefdoms8, @barbaraszuda1396 poszudraj sie 😂
stqR3s2vYig,16 godzin temu,@drzewapolskie5886,Bo dla Polaków ważne są wybory w USA i w Niemczech. Wybór polskich urzędników to tylko wybór twarzy w telewizorze do przekazywania nam w naszym języku dyrektyw.
S0aPrA3SxZ0,3 tygodnie temu,@jumi2226,"Panowie... tu jedną z kluczowych kwestii jest fakt, że rozporządzenie Min. Zdrowia dotyczące aborcji jest niepodpisane. Może decyzję podjęła Min. Leszczyna a może ministerstwem kieruje szajka sprzątaczek i to one wieczorem gdy Min. Było puste przygotowały dokument i wysłały go do szpitali. Dyrektorzy szpitali przestraszyli się P. Min. Leszczyny i przyjęli do realizacji owe wskazówki"
RNJegyGxwFA,2 tygodnie temu,@organista_marek,Te debatę ma obowiązek zrobić.
H73KlhOd4hI,2 tygodnie temu,@Tomasz-t9g,BRAUN OSTATNI RATUNEK DLA POLSKI I JABŁONOWSKI NA PREMIERA .
G7Rusqg2LqY,2 tygodnie temu,@damiansmoter8929,"Twoje stwierdzenie że Braun się powtarza i nie ma nic nowego do powiedzenia jest Ciekawe.
4 godziny wywiadu  u Stanowskiego,mówi Ci to coś?"
LopqFvxqswQ,7 dni temu,@SebastianWiśniewski-e9m,Taka demokracja w tym kraju że dziennikarz decyduje o tym kto może a kto nie może mówić.Nie ważne przepisy prawa konstyucja które mówią o wolność słowa i wyraźnia poglądów.
_nng5S5nYOQ,13 dni temu,@Marzenka2930,"Braun 2025!!!! Czas odzyskać Polskę ❤🇵🇱✝️✌
Jedyny NIESPRZEDAJNY, BEZKOMPROMISOWY, PRAWDZIWIE PRO-POLSKI, NIEZŁOMNY W WALCE O DOBRO POLSKI I POLAKÓW!!....Wielkie dzięki!!!!!"
FjXF1fpAzGc,1 miesiąc temu,@przemek2286,Biejat za Czarzastego.
Vx5_YGvyhgY,3 tygodnie temu,@Fabian1229S,"Skoro pan sie przedstawia jako super uczciwiec,to dlaczego zgodzil sie pan na udzial w debadzie bez zaproszenia na nia kandydata Maciaka?!"
OYskjDJ63UQ,1 dzień temu (edytowany),@Interr84,A po co ja zaczepiaja ? Trzeba odpowiadac tym miernotom
2K0MIRUzPwI,2 tygodnie temu,@blackmagic9725,"Zgadza się każdy kto bierze pożyczkę świetnie się bawi, dopóki jej nie musi spłacać. Moja rada brać ile wlezie, a martwić się będą nasze dzieci i wnuki. Niech też biorą pożyczkę."
drhIr2sYbzU,1 dzień temu,@dudiduds2024,Nawrocki hhahaah
ISw__a8Xqv8,1 miesiąc temu,@Ernesto_tgm,Trzeba przyznac ze Stanowski ktory startowal dla jaj najbardziej pomogl Polsce. Naprawde sie ciesze ze uczestniczyl w tej debacie. Cios za ciosem argument za argumentem! Nawrocki by go tak nie wypunktowal. Serio Stano ! Dzieki!
drhIr2sYbzU,18 godzin temu,@przemek4280,Na kogo chcesz i tak nie ma to znaczenia patrząc na kandydatów 😉
9evQ1IszSVY,1 miesiąc temu,@ICM01,"Bo jest ze swiata ""ludzi"" przecietny polityk zyje w ""zamkniętym swiecie polityki"""
2kcDXBHBFQ0,4 tygodnie temu,@kokol123ful,Stanowski zrobił to co każdy chciał. Podszedł jako zwykły obywatel będąc przy tym zaradnym i inteligentnym i wyśmiał cały ten burdel.
XA85sfEWnXo,4 dni temu,@alicjapiatek4515,Panie Nawrocki! Już Pan zagwarantował i widzimy z jakim skutkiem 😅😅😅😅
p4ukw7Mhm5s,2 tygodnie temu,@AndrzejH-i9l,Wypad z baru garbate nosy
gE0laXVB0qw,5 dni temu,@awatat1360,"Stanowski ja rozumiem jak się inwestuje nie swoje pieniądze, można niszczyć i stawiać od nowa, jak PiS, w końcu to MY LUDZIE ZA TO PŁACIMY ! Za 4 lata może co innego przyjdzie do głowy byle dac zarobić SWOIM !  Jak Twoje studio prawda ! Ty musisz dzisiaj próbować ośmieszyć Trzaskowskiego za to Ci  PiS płaci ! Żenada"
rSb10kvikfo,1 miesiąc temu,@nizszeligipl584,Nie znasz swojego przyszłego prezydenta? A to ciekawe
vjf3BzpqDAk,2 tygodnie temu,@MrJimmijohny,Dziwna debata dziwnych ludzi- to mnie przeraża. Czy naprawdę nie ma choćby jednego merytorycznego kandydata na Urząd Prezydenta Polski?  Ktoś tych ludzi z cyrku wybrał?
zw0sZ8tXzxI,2 tygodnie temu,@tms1574,"mnie przeraża to, że to stanie się normą i każde działanie będzie uzasadnione ""bo czasy się zmieniają""."
2kcDXBHBFQ0,3 tygodnie temu,@nw6298,"Debata to cyrk, tak samo jak wszystkie inne. Nikt (może poza Stanowskim) nie jest szczery, kandydaci mówią co ludzie chcą usłyszeć albo wprost plotą bzdury jak Senyszyn. Obiecanki cacanki, nawet nie leżące w gestii prezydenta, plus osobiste wrzutki na rywali. Natomiast zgoda co do zakończenia Jakubiaka, który ogólnie mówił najbardziej z sensem."
47eU0lRd4UI,4 tygodnie temu,@casimi-xc2ux,"Szymon spotyka kolegę po latach.Kolega - cześć Szymek! Wiesz, kupiłem Twoją książkę Aaa - to Ty ???"
kNOy3z2kl68,1 miesiąc temu,@ZofiaSamosia-c1i, @BMX-q1s  wlasnego!!! Mandat w UE tez dla wlasnej korzysci.
Vx5_YGvyhgY,3 tygodnie temu,@urszulakarasingi2241,"Stano, mowisz o formacie prezydenta...a powiedz mi jaki format mial ...monter i prostak...Kapus Bolek?...😂 widac Polacy sa przyzwyczajeni do ""💩"" na tyl stolku!!! ☹"
8Lsam8InaT4,1 miesiąc temu,@wmprpaterek4801,Polska powinna negocjować z Trumpem... Unia za nas nic nie załatwi dla nas.... Kazde panstwo europejskie powinno negocjować....
vjf3BzpqDAk,2 tygodnie temu,@BarbaraG-bs8bp,"Maciej Maciak...;;;   czytalam cala jego kariere w Torun i Wloclawek, ma bardzo czarna kariere........"
Q0OOXXbQKj8,4 tygodnie temu,@ElzbietaBullik,"Obojetnie jaka byla debata .. Pan Trzaskowski jest najlepszym , kompetentnym kandydatem .."
xO5zkaXG8NE,2 tygodnie temu,@Xene3,"Tylko głosujący na Jarycę po 17stej mogą napisać taką bzdurę. Tu jest taka różnica, że Batyr ukrywa, jak go przygotowują do wystąpień a Trzaskowski nie ma nic do ukrycia, taki zwykły gość, nawet kolegów z gangu nie ma."
kNOy3z2kl68,4 tygodnie temu,@Praxidike666,To twoja opinia oczywiście.
Bo_BY3jPsSY,2 tygodnie temu,@biayiczarnybez8417,Skracanie czasu pracy ..w urzędach...hmmm ..reszta to plankton więc wiadomo....
FjXF1fpAzGc,1 miesiąc temu,@znajoma-gy9mi,To właśnie jest hipokryta. Popierał a już nie popiera bo się boi stracić jakiś procencik wyborców 🤔
4POfbcurK2k,8 dni temu,@Pigwa-f3h, @paweradnicki5114 chyba wole być onucą w waszym rozumieniu niż zdrajcą w rozumieniu faktycznym
uoNr-izIr0o,2 tygodnie temu,@ewawiniarska8134," @kowalmarek1143 
Zmień repertuar o nie siej kłamstwa ;ma krótkie nóżki"
H73KlhOd4hI,2 tygodnie temu,@ukaszrybski4430,"Buahaha ale clowny z po I kalownia
Czasy sie zmieniły..."
H73KlhOd4hI,2 tygodnie temu,@JackSparrow-pq1wh," @ms91_m  Nie jesteś w stanie odpowiedzieć konkretnie na pytania, masz konto utworzone miesiąc temu więc o czym Ty piszesz?! 
Manipulujesz faktami, obciążasz rząd za zwolnienie 30 osób w szpitalu nie pisząc kto nim zarządza. 
Jesteś śmieszny!"
mDGdhM32fPE,4 tygodnie temu,@marcinwojtasiak8152,Witczak z tym uśmiechem jest bezczelny
iIDR7IJNv84,4 dni temu,@DanutaGrunt,Nawrocki pewny że zostanie Prezydentem...Ojjj żeby się nie pomylil....Nic Pan dla Polski nie zrobil i nie zrobi... Najwyżej zniszczy....
-JH9onEuq9M,6 dni temu,@marcink7891,"Wywiad jak cały Rafał, czyli lanie wody, omijanie trudnych odpowiedzi i oczywiście jaki to Rafał jest wspaniały. Zmarnowany czas, choć może jednak nie, bo to, że nie oddam głosu na Pana Rafała potwierdziło się, że będzie to słuszny wybór."
z9loyBnL4Ek,3 dni temu,@szamanka222,"Dziekuje za komentarz, zmienilam zdanie i zaglosuje na Karola Nawrockiego, bo POLSKA jest dla mnie NAJWAZNIEJSZA."
zw0sZ8tXzxI,2 tygodnie temu,@jakubzawadzki46,Na twardo utwardzić twardnicę 🫣
94_Obg8edkA,6 dni temu,@jolantakielian8524,"Starsze, schorowane osoby będą same oddawać mieszkania, bo niebawem nie będzie nas stać na utrzymanie. Starzejemy się, to widać coraz bardziej."
DCyqe9nWmoA,1 miesiąc temu,@erykkuhn7646,To w ogóle  nie jest śmieszne tylko straszne.
-JH9onEuq9M,5 dni temu,@ukaszmitera9541, @BigMadness90  chlopie duzo wiecej jest trudnych kontaktow Trzska do omowienia i walow jakie robione sa w wawie jak chocby limity na zarcie i ubrania. O to nie zapytal
Kp_JOaC6eYc,2 tygodnie temu,@psychari," @Monkixyz  świat jest tak zbudowany, że się uczymy i robimy korektę jeśli jesteśmy w błędzie - jeśli tego nie robisz prawdopodobnie nie jesteś człowiekiem i tu pytanie do Ciebie: nigdy w życiu nie zmieniłeś/nie zmieniłaś zdania? dla mnie kłamcą jest Nawrocki, w debacie mówi że ma 1 mieszkanie a tu wychodzi że ma 2 i to ukryte - to jest dyskwalifikacja polityka."
Q0OOXXbQKj8,1 miesiąc temu,@marcinmyszkowski1258,"Bardzo mnie bawi ten program. Goście którzy doprowadzili Polskę  do tej sytuacji w której jesteśmy , wyjaśniają nam rzeczywistość którą przez lata tworzyli. To jest jakaś aberracja."
hDemaLdJbr4,2 tygodnie temu,@ewarz5053,"Prezydent ma być wizjonerem a nie chłopczykiem w krótkich spodenkach z dziecinny gadaniem ""czasy się zmieniły"". Opowieść Marii Wiernikowskiej w kanale zero pt.""..na emigracji we Francji,w oczekiwaniu na wolną Polskę"" (16:49 minuta) daje pewien obraz podziału sceny politycznej, ktory teraz widać wyraźnie. To nie kontrowersje a fakty"
qiMP6HlnaXQ,2 tygodnie temu,@iwonaxxz1373," @Daniellorino  sory, , przepraszam, nie rodzice, oczywiście państwo o tym zdecyduje, sejmową ustawą"
kNOy3z2kl68,1 miesiąc temu,@maami1685,"​ @Magorzata-pg6es kreuje się na uczciwego ,a nie jest"
Bo_BY3jPsSY,2 tygodnie temu (edytowany),@anetad7811,"Trzask powinien mieć na banerach: ""Zmienne czasy, zmienne poglądy, zmienne opinie. Zagłosuj na mnie, zmienię Ci życie w koszmar.
Bonżur""
PS: Pan Trzaskowski uciekł czy strzelił focha przy pytaniu Pana Brauna?"
WlLbKb3HtwE,1 dzień temu,@mariafrak2199,Karol Nawrocki PrezydentemPolski
94_Obg8edkA,9 dni temu,@biolyzmajkowa,Brawo dla Pana Maciaka. W ATY POLSKICH MEDIACH nie ma miejsca dla polakow. Wasze kamienice nasze ulice
of92jhSUDyI,1 miesiąc temu,@RomanWedkarz,Że lekarze zezwolili na wstęp tej pani w tym programie
VMmhsHJ69To,2 tygodnie temu,@yuwolfuswithout-any-bosssh2420,"Українці теж дивляться! Вітання всім полякам з міста-Героя Києва! Усе ж гадаю, що більшість поляків розуміє: допоки Україна відбиває рашистську агресію, російський Іван не митиме свої чоботи у Варшавських фонтанах. Допомагайте Україні здолати Сатану - і не будете платити своїми життями!
Ukraińcy też oglądają! Pozdrowienia dla wszystkich Polaków z miasta-bohatera Kijowa! Myślę jednak, że większość Polaków rozumie, że dopóki Ukraina odpiera raszistowską agresję, rosyjski Iwan nie będzie mył butów w warszawskich fontannach. Pomóżcie Ukrainie pokonać szatana, a nie zapłacicie za to swoimi życiami!"
VMmhsHJ69To,2 tygodnie temu,@Radoslaw1,Mentzen ich zmielił jak mięso na kotlety. Nie ma co zbierać. Kałownia na śmietnik razem z Tęczowym Rafałem
G7Rusqg2LqY,2 tygodnie temu,@dany240,"Trzaskowski chyba ani raz nie odpowiedział na trudne pytanie. Nawet odpowiadając na pytanie Jakubiaka o adopcje homo, nie odpowiedział, tylko zboczył na związki partnerskie. Poza tym wszystko na około i bez treści."
7DLMASf8Z44,1 dzień temu (edytowany),@TatraScrambler,"Jak wygra bążur to w każdym polskim domu z kranu popłynie pyszna gazowana trzaskowianka, jak ongiś w stolycy, taka wersja coli (E. coli) na miarę bążura. Głosujmy na bążura!"
4POfbcurK2k,11 dni temu,@dubsteppl1410,"I jeszcze Hołownia z rozpędu przytakuje Nawrockiemu głowa, mistrz."
vjf3BzpqDAk,2 tygodnie temu,@barbaraszczurek7196,"Pan Bartoszewski,Pan Jakubiak,Maciak,Woch,Braun powinni stworzyc jeden front.Mieliby szansE na 6 do 10%.Wówczas wraz z Konfederacją i Pisem pokonaliby hydrę KO."
Vx5_YGvyhgY,3 tygodnie temu,@artur9229,"Jednego nie rozumiem może mi ktoś wytłumaczy. Skoro debata była planowana tylko dla dwóch osób to skąd wzięły się stanowiska dla ośmiu?? Przecież tego nie da się załatwić na poczekaniu, mieli to przygotowane ""w razie w""??"
uBHyjpWUnZQ,4 tygodnie temu,@EwaKalińska-l8l,Tylko R.Trzaskowski Prezydentem Polski i Polaków 🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱nie pisowski
Q0OOXXbQKj8,3 tygodnie temu,@Spokojnyczlowiek-p5d,"Z całego środowiska ludzi , którzy nie popierali agresywnej retoryki i czynów wobec Rosji, tylko jemu udało się stanąć do wyborów prezydenckich. Nie spodziewałem się tego. I reszta mądral również nie. Co ciekawe jako nudziarz nie cieszył się estymą w tych kręgach. Jednak podobno lepszym kozakom się nie udało."
2kcDXBHBFQ0,4 tygodnie temu,@gorolcija, @grzegorzbrzeczyszczykiewic3940  Pamietaj ze w zestawie z uprzaza jest tez bat
vKShTQAk8IE,2 miesiące temu,@mariazuzanna8381,"@adiso8055 Rozumiem, adiso, że jak nie zachowam się tak, jak ty chcesz, nie będę godna Twojego szacunku."
2K0MIRUzPwI,8 dni temu,@bozenamisiaek6133,Tak ze spokojem demolowal i chwala mu za to​ @s0li 
SK8j0z_pUgg,1 miesiąc temu,@anck86,No nie da sie robić żartu z żartu.
qiMP6HlnaXQ,2 tygodnie temu,@wioletaejsmont9746,Ta kobieta to kosmos tutaj 😂😂😂 Tylko Mentzen
SFbEawrM9fk,3 tygodnie temu,@petrap8495,"do licha co robi obsługa, skoro pozwala jak Hołownia zagłusza Mentzena"
ua4AiwMMrC0,3 dni temu,@xena2559,Nie
EXGQSbG5CVg,8 dni temu,@sannihieta,O widzę duże zainteresowanie wywiadem. Nie powiedział nikt nigdy.
FjXF1fpAzGc,1 miesiąc temu,@MarekKasiuk,A tacy wykształceni.
HU_tOLI2Hvc,2 tygodnie temu,@szarucin95,"Uderz w stół, a nożyce się odezwą"
-JH9onEuq9M,6 dni temu,@littlestar1655,"Można rozpatrywać różne scenariusze 
1. Stanowski był opłacony i dlatego go nie cisnął 
2. Stanowski miał słaby dzień 
3. Stanowski dał się zmanipulować. Trzaskowski nieźle grał."
H73KlhOd4hI,2 tygodnie temu,@user-ss9fu5ge2b,juz nie bonzur tylko ZONKIL
VUYpDca39E8,1 miesiąc temu,@michlkrak,"Braun pokazuje dla kogo pracuje i czemu torpeduje Konfe..
Tusk wdzięczny"
Kp_JOaC6eYc,2 tygodnie temu,@smallworld4662,"Czyli co, parytety w szkołach, ale dla facetów? Nieeee, lepiej organizować ""akcje"" promocyjne"
WP7EjE9zkUY,1 miesiąc temu,@annachrzanowska5452,A do lewaków dalej nic nie dociera.
-JH9onEuq9M,2 dni temu,@Kcabs10," @annakolasa7545 Chryste Panie, Boże broń! Na Baruna? Na prawdę? Nie poświęcasz czasu dla innego kandydata, słuchasz osoby, której jedynym atutem jest umiejętność ładnego wypowiadania się i całkowicie olewasz 50% niekatolickiego społeczeństwa wybierając religiocentrystycznego kandydata. Oczywiście, masz takie prawo ale moim zdaniem, jest to szczerze antypatriotyczne postawa."
uoNr-izIr0o,1 dzień temu,@AdaAla,"​ @qoqleshmoqle 
A Pan z Mosadu? To może podziel się Pan wiedzą operacyjną."
HU_tOLI2Hvc,2 tygodnie temu,@WielkaStopa-qh1rr,"jest problem z braunem, który szczuje głupków, bo to łatwiejsze, niż sie na czyms znać i mieć swój pomysł, a potem pracować cieżko, zamaist odwalić inbę i znów nazbierac kasy"
9evQ1IszSVY,1 miesiąc temu,@Stygone," @haineko1989  On jest tam „dla równowagi” – dosłownie jako przerywnik, kiedy PO i PiS się żrą. Wtrąca zdania, które mają dać do myślenia, szczególnie starszym wyborcom i tym, którzy ciągle głosują na te same partie. Chodzi o to, że mamy inne opcje, że można przerwać to zapętlenie. Nawet jeśli nie chce być prezydentem, to jego obecność pokazuje, że zmiana jest możliwa – ale tylko jeśli sami zaczniemy jej szukać."
rMkmVblsb-c,7 dni temu,@mario123m,"Z jakiegoś powodu Jakubiak, który w prawdziwych debatach tylko nudzi i wkurza, w tych parodiach ma najlepsze teksty. xD"
uoNr-izIr0o,2 tygodnie temu,@szymonbadowski158,Intligiencja bydlaka !!
HU_tOLI2Hvc,2 tygodnie temu,@onkel_gii_d4s," @kowalsolosolo  do ciebie pewnie mosad jest taka wartością,albo sam jesteś z tego bandyckiego plemienia"
WH6SHOiXgWQ,3 dni temu,@cinqueqwerty,Trollowal? 🤦‍♀️
GHFXk0iKF64,2 dni temu,@Barbara58296,"W tej debacie był"" jeden kleszcz a drugi to "" menda"" to tak w przenośni, aby lepiej poznać ."
EXGQSbG5CVg,6 dni temu,@Grzeniuu83,"Jak można nie reagować na tyle kłamstw, przeinaczeń, maskara jakaś, polecam wywiad u Pana A.Dudka bo tutaj to nawet nie wiem jak to nazwać, prowadzący który nie ogarnia co się w polityce dzieje nie powinien takich wywiadów prowadzić..."
HU_tOLI2Hvc,13 dni temu,@krynkidan,@ W którym miejscu chrześcijańskie poglądy zostały naruszone ?
AB5A2kMUpEo,1 miesiąc temu,@harryharry1645,Metzen musi wygrać ❤
gE0laXVB0qw,6 dni temu,@verq2909," @przemyslawniezabitowski1912  tu i tu są deluzje i kłamstwa, dlatego właśnie mówię Ci cały czas że żyjesz w bańce informacyjnej. serio nie czaisz xd"
ozmc8Wx_I2E,4 tygodnie temu,@cecyliapajak7572,"Manipulacja,klamstwo."
XA85sfEWnXo,4 dni temu,@justyna8884,"Na debacie dawano dokończyć zdanie kandydatom, szanuję to."
4POfbcurK2k,2 tygodnie temu,@Pawel-k4u,On z Hajnówki jest.
lYaBsmTXqkg,4 tygodnie temu,@miroslawkozlowski3641,"Dziwiłem się temu ,że Nawrocki mu nie dowalił jak trzeba a miał czym !!!!!"
p4ukw7Mhm5s,2 tygodnie temu,@kmicicwiosna97,Krótko i na temat👍
stqR3s2vYig,1 dzień temu,@Mietek77,Grzegorz Braun Prezydentem ❤
dNfMh09nJIk,1 dzień temu,@LunaticOGKO, @PaulBystrzan ale stanowski nie stertuje na poważnie. Boże ale my mamy idiotów w tym społeczeństwie. „Głupich jest więcej niż mądrych”
ITOoSsfuYY0,2 tygodnie temu,@arturbrzezinski7955,to musisz przeprowadzić się do Ostrołęki. Tam rządzą katecheci XDD
MimBD-NNBFs,1 miesiąc temu,@Piter.tv5,"7:36 Japierniczę 7:38 
7:38 Magda słabo przeklinasz 
7:39 Spier****j lepiej
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
